,Experience(Yrs),JAVASCRIPT,HTML,CSS,JAVA,PYTHON,ANGULAR,REACTJS,C++,PHP,MYSQL,MACHINE LEARNING,C#,BOOTSTRAP,NOSQL/PostgreSQL,RUBY,NODE.JS,ORACLE,CREATIVE,LEADERSHIP,PASSION,TEAMWORK,COMMUNICATION,ANALYTICAL,DEVELOPER TYPE,GRADE,SPECIALIZATION
936,0,True,False,True,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,True,True,3.0,Full-Stack(Level-1),None
937,8,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,3.0,Full-Stack(Level-1),None
938,3,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,2.0,Backend(Level-2),None
939,8,True,True,True,True,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,True,False,True,True,3.0,Full-Stack(Level-1),None
940,7,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,3.0,Full-Stack(Level-1),None
941,1,True,False,True,True,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,True,3.0,Full-Stack(Level-1),None
942,8,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,3.0,Full-Stack(Level-1),None
943,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3.0,Full-Stack(Level-1),None
944,7,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,3.0,Full-Stack(Level-1),None
945,7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,2.0,Backend(Level-1),None
946,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3.0,Full-Stack(Level-1),None
947,6,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,3.0,Full-Stack(Level-1),None
948,2,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,True,False,True,True,3.0,Full-Stack(Level-1),None
949,3,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False,False,True,False,True,True,3.0,Full-Stack(Level-1),None
950,5,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,True,3.0,Full-Stack(Level-1),None
951,14,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3.0,Full-Stack(Level-1),None
952,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,3.0,Full-Stack(Level-1),None
953,4,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,True,2.0,Backend(Level-2),None
954,3,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,True,True,3.0,Full-Stack(Level-1),None
955,0,True,False,False,True,False,False,False,True,False,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.0,Full-Stack(Level-1),None
956,1,True,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,3.0,Full-Stack(Level-1),None
957,2,False,False,True,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,False,True,False,3.0,Full-Stack(Level-1),None
958,2,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False,3.0,Full-Stack(Level-1),None
959,1,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,3.0,Full-Stack(Level-1),None
960,4,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,3.0,Full-Stack(Level-1),None
961,3,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,3.0,Full-Stack(Level-1),None
962,2,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,3.0,Full-Stack(Level-1),None
963,0,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,3.0,Full-Stack(Level-1),None
964,2,True,False,True,True,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,True,True,3.0,Full-Stack(Level-1),None
965,2,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,3.0,Full-Stack(Level-1),None
966,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,3.0,Full-Stack(Level-1),None
967,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3.0,Full-Stack(Level-1),None
968,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3.0,Full-Stack(Level-1),None
969,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,3.0,Full-Stack(Level-1),None
970,4,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,False,False,True,True,True,False,2.0,Backend(Level-2),None
971,9,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,True,3.0,Full-Stack(Level-1),None
972,2,False,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,True,2.0,Backend(Level-2),None
973,6,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.0,Full-Stack(Level-1),None
974,0,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,True,True,True,True,3.0,Full-Stack(Level-1),None
975,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3.0,Full-Stack(Level-1),None
976,4,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,3.0,Full-Stack(Level-1),None
977,3,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False,True,False,True,True,3.0,Full-Stack(Level-1),None
978,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,3.0,Full-Stack(Level-1),None
979,7,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,3.0,Full-Stack(Level-1),None
980,0,True,False,False,True,False,False,True,False,False,True,True,True,True,False,True,True,False,True,False,False,True,True,True,3.0,Full-Stack(Level-1),None
981,2,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,False,False,False,True,False,True,True,3.0,Full-Stack(Level-1),None
982,0,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,3.0,Full-Stack(Level-1),None
983,8,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,2.0,Backend(Level-1),None
984,2,False,True,False,True,True,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,3.0,Full-Stack(Level-1),None
985,2,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,3.0,Full-Stack(Level-1),None
986,2,True,False,False,False,False,False,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,3.0,Full-Stack(Level-1),None
987,2,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,3.0,Full-Stack(Level-1),None
988,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3.0,Full-Stack(Level-1),None
989,0,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,True,True,2.0,Backend(Level-2),None
990,4,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,3.0,Full-Stack(Level-1),None
991,2,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,3.0,Full-Stack(Level-1),None
992,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,Full-Stack(Level-1),None
993,7,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,True,False,True,False,True,False,True,True,3.0,Full-Stack(Level-1),None
994,6,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,3.0,Full-Stack(Level-1),None
995,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,3.0,Full-Stack(Level-1),None
996,8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3.0,Full-Stack(Level-1),None
997,2,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,True,3.0,Full-Stack(Level-1),None
998,12,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,3.0,Full-Stack(Level-1),None
999,0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,3.0,Full-Stack(Level-1),None
1000,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,3.0,Full-Stack(Level-1),None
1001,13,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,2.0,Backend(Level-1),None
1002,8,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3.0,Full-Stack(Level-1),None
1003,0,True,False,False,False,True,False,True,False,False,True,False,True,False,True,True,True,True,False,False,False,False,True,True,3.0,Full-Stack(Level-1),None
1004,0,False,False,True,True,True,False,True,False,False,True,False,True,False,False,True,True,True,False,False,False,False,True,True,3.0,Full-Stack(Level-1),None
1005,7,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,3.0,Full-Stack(Level-1),None
